,city,Listing_Title,Posting_Date,Bedrooms,Sqft,Price,posting_ID,treatment_assignment,full_URL,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN,Apartment_Complex_Flag
13,chicago,How CONVENIENT. Across the street from Union Station,2017-03-17 15:42,1.0,,1485.0,6006682653,John_Control,https://chicago.craigslist.org/chc/apa/6006682653.html,https://chicago.craigslist.org/reply/chi/apa/6006682653,,
11,chicago,Spacious 1BR-Pet Friendly-No Sec. Dep-Avail. NOW - 550 W. Arlington,2017-03-17 15:42,1.0,,1395.0,6033459227,Jane_Control,https://chicago.craigslist.org/chc/apa/6033459227.html,https://chicago.craigslist.org/reply/chi/apa/6033459227,,
18,chicago,"Roof Top Grilling Kitchen, Boutique Apartment Living, Printing",2017-03-17 15:33,1.0,1407.0,2515.0,6035134707,Jane_Control,https://chicago.craigslist.org/wcl/apa/6035134707.html,https://chicago.craigslist.org/reply/chi/apa/6035134707,,
38,chicago,Two B/room units in Wheeling - Pets Welcome,2017-03-17 15:33,2.0,,1049.0,6039362909,John_Control,https://chicago.craigslist.org/nwc/apa/6039362909.html,https://chicago.craigslist.org/reply/chi/apa/6039362909,,
16,chicago,"Spacious 1 bed near Trader Joe's, Roosevelt CTA, Target",2017-03-17 15:43,1.0,,1785.0,6006694707,Jane_Control,https://chicago.craigslist.org/chc/apa/6006694707.html,https://chicago.craigslist.org/reply/chi/apa/6006694707,,
17,chicago,Amazing 1 Bedroom 1 Bathroom in South Loop ~ W/D ~ Granite ~ HW Floor,2017-03-17 15:41,1.0,,2259.0,6033402574,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6033402574.html,https://chicago.craigslist.org/reply/chi/apa/6033402574,,
31,chicago,Gorgeous Lakeview 2 Bed 2 Bath with In unit Laundry!,2017-03-17 15:28,2.0,,2600.0,6022001877,John_Treat_High,https://chicago.craigslist.org/chc/apa/6022001877.html,https://chicago.craigslist.org/reply/chi/apa/6022001877,,
10,chicago,Bright and Beautiful One Bedroom Apartment In Logan Square,2017-03-17 15:43,1.0,,1295.0,6032503936,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6032503936.html,https://chicago.craigslist.org/reply/chi/apa/6032503936,,
58,chicago,Lake View-2 Bedroom/1 Bathroom,2017-03-17 15:28,2.0,,1795.0,6035323493,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6035323493.html,https://chicago.craigslist.org/reply/chi/apa/6035323493,,
108,chicago,"Fully Furnished Gold Coast Apartment W/D, gym, pool, doorman",2017-03-17 14:33,1.0,750.0,2500.0,6035425860,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6035425860.html,https://chicago.craigslist.org/reply/chi/apa/6035425860,,
90,chicago,Rent a new spot closer to your work.,2017-03-17 15:20,1.0,,2149.0,6024905444,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6024905444.html,https://chicago.craigslist.org/reply/chi/apa/6024905444,,
65,chicago,2 BED 1 BATH APARTMENT,2017-03-17 15:28,2.0,1000.0,1175.0,6048287542,John_Treat_High,https://chicago.craigslist.org/wcl/apa/6048287542.html,https://chicago.craigslist.org/reply/chi/apa/6048287542,,
98,chicago,SoNo East (Lincoln Park) Furnished Convertible for June and July,2017-03-17 15:23,1.0,614.0,1450.0,6048302884,John_Treat_High,https://chicago.craigslist.org/chc/apa/6048302884.html,https://chicago.craigslist.org/reply/chi/apa/6048302884,,
25,chicago,Beautiful Furnished Condo - 2 Bed/2 Bath - Parking Incld,2017-03-17 15:28,2.0,1100.0,2800.0,6048309716,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6048309716.html,https://chicago.craigslist.org/reply/chi/apa/6048309716,,
109,chicago,"Phenomenal Gold Coast 1 Bedroom, W/D In unit, Hardwood Floors!",2017-03-17 13:13,1.0,,3500.0,6048092749,John_Control,https://chicago.craigslist.org/chc/apa/6048092749.html,https://chicago.craigslist.org/reply/chi/apa/6048092749,,
7,chicago,Gold Coast 1 Bedroom 1 Bathroom ~ Breakfast Bar ~ Pet Friendly ~ SS,2017-03-17 15:44,1.0,,1800.0,6031463949,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6031463949.html,https://chicago.craigslist.org/reply/chi/apa/6031463949,,
97,chicago,Gut Rehabbed Edgewater 1 Bed Condo w/ Cable Included!,2017-03-17 15:23,1.0,,1275.0,6032523916,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6032523916.html,https://chicago.craigslist.org/reply/chi/apa/6032523916,,
45,chicago,Inexpensive Two Bed Unit with Great Amenities,2017-03-17 15:21,2.0,,2507.0,6036530928,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6036530928.html,https://chicago.craigslist.org/reply/chi/apa/6036530928,,
29,chicago,Lakeview 1BR-HDWD-No Sec. Deposit! Avail 5/1-1050 W. George,2017-03-17 15:35,1.0,,1295.0,6042652694,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6042652694.html,https://chicago.craigslist.org/reply/chi/apa/6042652694,,
78,chicago,Nice unit for rent in one of Greatest Chicago Area! Call Now!,2017-03-17 15:25,1.0,,1450.0,6018040718,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6018040718.html,https://chicago.craigslist.org/reply/chi/apa/6018040718,,
89,chicago,ALL BRAND NEW OUTSTANDING EAST LAKEVIEW LOCATION,2017-03-17 15:27,1.0,1100.0,1995.0,6045134060,John_Control,https://chicago.craigslist.org/chc/apa/6045134060.html,https://chicago.craigslist.org/reply/chi/apa/6045134060,,
80,chicago,"**HEAVENLY LAYOUT - BIG SPACE - GYM, TENNIS, & MUCH MORE**",2017-03-17 15:28,1.0,781.0,1904.0,6048310230,John_Control,https://chicago.craigslist.org/chc/apa/6048310230.html,https://chicago.craigslist.org/reply/chi/apa/6048310230,,
24,chicago,AWESOME 2-bed Loft Style LINCOLN PARK Rehabbed apartment,2017-03-17 15:37,2.0,1150.0,2400.0,6048308764,John_Control,https://chicago.craigslist.org/chc/apa/6048308764.html,https://chicago.craigslist.org/reply/chi/apa/6048308764,,
85,chicago,"Southport corridor 2bd modern granite/ss kitch, in unit w/d! AVAIL NOW",2017-03-17 15:20,2.0,,1775.0,6006741831,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6006741831.html,https://chicago.craigslist.org/reply/chi/apa/6006741831,,
112,chicago,Spacious Lakeview 1BD Apt w no sec deposit! By the Brown Line.,2017-03-17 15:20,1.0,,1350.0,6038716217,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6038716217.html,https://chicago.craigslist.org/reply/chi/apa/6038716217,,
37,chicago,New Renovations!SSA-DW-HDWD-Pet Friendly Bldg! Avail 4/1,2017-03-17 15:36,1.0,,1795.0,6007860091,John_Control,https://chicago.craigslist.org/chc/apa/6007860091.html,https://chicago.craigslist.org/reply/chi/apa/6007860091,,
77,chicago,"Grand Living! Convenient, Beautiful Living in Chicago",2017-03-17 15:25,1.0,,1350.0,6018040710,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6018040710.html,https://chicago.craigslist.org/reply/chi/apa/6018040710,,
17,chicago,"Lovely Lakeshore East Conv! WD in unit, Gym, Pool, Huge park outside",2017-03-17 15:43,1.0,,1585.0,6005178271,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6005178271.html,https://chicago.craigslist.org/reply/chi/apa/6005178271,,
117,chicago,"Unique Townhouse, River North, W/D, Hardwood, Prime Location!!",2017-03-17 14:30,2.0,,2650.0,6035489752,Jane_Control,https://chicago.craigslist.org/chc/apa/6035489752.html,https://chicago.craigslist.org/reply/chi/apa/6035489752,,
91,chicago,Spacious Roscoe Village 2BR/1BA!!! #17322,2017-03-17 14:57,2.0,,1350.0,6048263191,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6048263191.html,https://chicago.craigslist.org/reply/chi/apa/6048263191,,
113,chicago,Free Wi-Fi in our business center!,2017-03-17 15:07,2.0,,2450.0,6032004618,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6032004618.html,https://chicago.craigslist.org/reply/chi/apa/6032004618,,
6,chicago,Near West Loop True 2BR/2BA! Parking AVAILABLE! East Facing Balcony,2017-03-17 15:46,2.0,1350.0,2200.0,6037985630,John_Treat_High,https://chicago.craigslist.org/chc/apa/6037985630.html,https://chicago.craigslist.org/reply/chi/apa/6037985630,,
28,chicago,Large 1BR-Dishwasher-No Sec.Dep-Avail 5/1-1200-02 W. Wellington,2017-03-17 15:35,1.0,,1495.0,6042646536,Jane_Control,https://chicago.craigslist.org/chc/apa/6042646536.html,https://chicago.craigslist.org/reply/chi/apa/6042646536,,
91,chicago,"Many things can be said, but when you'll see it, you will want it!",2017-03-17 15:20,1.0,,2149.0,6024905434,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6024905434.html,https://chicago.craigslist.org/reply/chi/apa/6024905434,,
97,chicago,BEAUTIFUL Lincoln Park 2 bedroom condo - granite/stainless - roof deck,2017-03-17 15:08,2.0,,2250.0,6048267730,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6048267730.html,https://chicago.craigslist.org/reply/chi/apa/6048267730,,
19,chicago,Gorgeous Lakeview 2 Bed 2 Bath with In unit Laundry!,2017-03-17 15:33,2.0,,2600.0,6035097200,John_Control,https://chicago.craigslist.org/chc/apa/6035097200.html,https://chicago.craigslist.org/reply/chi/apa/6035097200,,
107,chicago,"*Garage Inc-InUnitW/D* 2 Bedrm, 2.5 Bath Wrigleyville, Ava: 5/15/2017",2017-03-17 14:34,2.0,1300.0,2750.0,6048227389,John_Control,https://chicago.craigslist.org/chc/apa/6048227389.html,https://chicago.craigslist.org/reply/chi/apa/6048227389,,
102,chicago,Spacious 2BD apt in Ravenswood w/DW Close to Brown Line,2017-03-17 15:22,2.0,,1450.0,6032794819,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6032794819.html,https://chicago.craigslist.org/reply/chi/apa/6032794819,,
62,chicago,^^ WHEN ONLY THE  BEST WILL DO - 2 Bedroom/2Bath + Study - MUST SEE ^^,2017-03-17 14:11,2.0,1217.0,3111.0,6042296222,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6042296222.html,https://chicago.craigslist.org/reply/chi/apa/6042296222,,
21,chicago,Gorgeous Lakeview 2 Bed 2 Bath with In unit Laundry & Exposed Brick!,2017-03-17 15:30,2.0,,2600.0,6031823406,John_Treat_High,https://chicago.craigslist.org/chc/apa/6031823406.html,https://chicago.craigslist.org/reply/chi/apa/6031823406,,
72,chicago,Beautiful 2 Bed 2 Bath & Parking Included!,2017-03-17 15:01,2.0,,2950.0,6038208299,John_Control,https://chicago.craigslist.org/chc/apa/6038208299.html,https://chicago.craigslist.org/reply/chi/apa/6038208299,,
22,chicago,1930 N Bissell St Unit 2,2017-03-17 15:37,2.0,,2250.0,6005948067,Jane_Treat_Low,https://chicago.craigslist.org/chc/apa/6005948067.html,https://chicago.craigslist.org/reply/chi/apa/6005948067,,
65,chicago,"STEP UP TO THIS SOUTH LOOP 2 BED / 2.5 BATH -- SS APL, GRANITE",2017-03-17 14:03,2.0,,3263.0,6044734891,John_Control,https://chicago.craigslist.org/chc/apa/6044734891.html,https://chicago.craigslist.org/reply/chi/apa/6044734891,,
14,chicago,"Fulton River Luxury! 2 Bd/2 bath WD, Stainless, Granite, Gym/Pool",2017-03-17 15:43,2.0,,2750.0,6005208740,John_Treat_High,https://chicago.craigslist.org/chc/apa/6005208740.html,https://chicago.craigslist.org/reply/chi/apa/6005208740,,
111,chicago,"CORNER UNIT, GORGEOUS APARTMENT, BALCONY, CITY VIEW",2017-03-17 14:32,1.0,,2523.0,6045352759,John_Treat_High,https://chicago.craigslist.org/chc/apa/6045352759.html,https://chicago.craigslist.org/reply/chi/apa/6045352759,,
28,chicago,River North 1Bed|1Bath Garage $170 Includes Heat A/C Cable Internet,2017-03-17 15:36,1.0,840.0,2100.0,6027707334,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6027707334.html,https://chicago.craigslist.org/reply/chi/apa/6027707334,,
99,chicago,"Hardwood Floors! Parking, Pet Friendly, Laundry. 2 Blocks to Lake.",2017-03-17 15:06,2.0,,2112.0,6048271978,Jane_Treat_High,https://chicago.craigslist.org/chc/apa/6048271978.html,https://chicago.craigslist.org/reply/chi/apa/6048271978,,
105,chicago,"HUGE, lofted 2BR/2BA in the heart of the South Loop",2017-03-17 15:04,2.0,1292.0,2450.0,6042135669,John_Control,https://chicago.craigslist.org/chc/apa/6042135669.html,https://chicago.craigslist.org/reply/chi/apa/6042135669,,
112,chicago,►Bucktown gorgeous condo quality w/Laundry and A/C (hon2f),2017-03-17 15:00,2.0,,2100.0,6042357377,John_Treat_Low,https://chicago.craigslist.org/chc/apa/6042357377.html,https://chicago.craigslist.org/reply/chi/apa/6042357377,,
56,chicago,New Renovations! Terrific Kitchen-SSA - DW - Green Bay Rd,2017-03-17 15:29,1.0,,1400.0,6033585940,John_Treat_High,https://chicago.craigslist.org/chc/apa/6033585940.html,https://chicago.craigslist.org/reply/chi/apa/6033585940,,
35,chicago,***GREAT LEASE SPECIAL - AWESOME PRICED 1 BED - CALL NOW***,2017-03-17 15:33,1.0,,2176.0,6048318673,John_Control,https://chicago.craigslist.org/chc/apa/6048318673.html,https://chicago.craigslist.org/reply/chi/apa/6048318673,,
86,chicago,Huge & Spectacular Andersonville FREE HEAT New Kitchen & Bathroom,2017-03-17 15:28,1.0,1200.0,1750.0,6019065198,John_Control,https://chicago.craigslist.org/chc/apa/6019065198.html,https://chicago.craigslist.org/reply/chi/apa/6019065198,,
