,city,Listing_Title,Posting_Date,Bedrooms,Sqft,Price,posting_ID,treatment_assignment,full_URL,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN,Apartment_Complex_Flag
34,sandiego,Moving Next Month?! Stop by TODAY for a Tour of Vista Capri!,2017-03-17 12:48,1.0,550.0,1350.0,6048238698,John_Control,https://sandiego.craigslist.org/csd/apa/6048238698.html,https://sandiego.craigslist.org/reply/sdo/apa/6048238698,,
45,sandiego,WOW! Mission Valley Apartments. Live La Dolce Vita! Open 7 Days / Week,2017-03-17 12:51,1.0,830.0,2115.0,6041281573,John_Control,https://sandiego.craigslist.org/csd/apa/6041281573.html,https://sandiego.craigslist.org/reply/sdo/apa/6041281573,,
69,sandiego,North Park 2 BR apt,2017-03-17 07:37,2.0,900.0,1395.0,6047723741,John_Control,https://sandiego.craigslist.org/csd/apa/6047723741.html,https://sandiego.craigslist.org/reply/sdo/apa/6047723741,,
89,sandiego,$225 Deposit!! Limited Time Only! You Don't Want to Miss Out!,2017-03-17 11:07,2.0,955.0,2445.0,6048081197,John_Control,https://sandiego.craigslist.org/csd/apa/6048081197.html,https://sandiego.craigslist.org/reply/sdo/apa/6048081197,,
105,sandiego,"Emergency Maintenance, Convenient Location, Come Look and Lease",2017-03-17 12:32,2.0,725.0,1745.0,6048224497,John_Control,https://sandiego.craigslist.org/csd/apa/6048224497.html,https://sandiego.craigslist.org/reply/sdo/apa/6048224497,,
115,sandiego,Live/Work in Oceanside! Walk to the Beach or local shopping..,2017-03-16 09:49,1.0,,3290.0,6046538756,John_Control,https://sandiego.craigslist.org/nsd/apa/6046538756.html,https://sandiego.craigslist.org/reply/sdo/apa/6046538756,,
87,sandiego,4260 Winona Ave #2,2017-03-17 11:29,1.0,,1100.0,6048119602,John_Control,https://sandiego.craigslist.org/csd/apa/6048119602.html,https://sandiego.craigslist.org/reply/sdo/apa/6048119602,,
89,sandiego,"Great location, Stainless, Patio, Garage + parking,and..WE <3 Pets",2017-03-17 11:27,1.0,,1395.0,6032571376,John_Control,https://sandiego.craigslist.org/csd/apa/6032571376.html,https://sandiego.craigslist.org/reply/sdo/apa/6032571376,,
117,sandiego,2Br/1.5 bath Gated Townhome-Espanas Glen,2017-03-17 11:44,2.0,1152.0,1550.0,6044510939,John_Control,https://sandiego.craigslist.org/nsd/apa/6044510939.html,https://sandiego.craigslist.org/reply/sdo/apa/6044510939,,
47,sandiego,"Luxury 1Bed/1Bath, Laminate Floors, Covered Parking, & In Unit Laundry",2017-03-17 13:24,1.0,729.0,1875.0,6048305144,John_Control,https://sandiego.craigslist.org/csd/apa/6048305144.html,https://sandiego.craigslist.org/reply/sdo/apa/6048305144,,
45,sandiego,Luxury 2 bed/2 1/2 bath condo in the popular Marina District,2017-03-17 08:10,2.0,1395.0,3300.0,6039935336,John_Control,https://sandiego.craigslist.org/csd/apa/6039935336.html,https://sandiego.craigslist.org/reply/sdo/apa/6039935336,,
53,sandiego,A Charming 2-Bedrooms - Save Up To $1200 Today,2017-03-17 12:53,2.0,900.0,1695.0,6048257162,John_Control,https://sandiego.craigslist.org/esd/apa/6048257162.html,https://sandiego.craigslist.org/reply/sdo/apa/6048257162,,
67,sandiego,Surfers Paradise- SoCB Leucadia Breaks!,2017-03-17 13:05,1.0,,1795.0,6048275409,John_Control,https://sandiego.craigslist.org/nsd/apa/6048275409.html,https://sandiego.craigslist.org/reply/sdo/apa/6048275409,,
65,sandiego,"Upgraded 2bd,Granite,Light and Airy,Upstairs,Late March,great view",2017-03-17 11:58,2.0,725.0,1470.0,6048167767,John_Control,https://sandiego.craigslist.org/nsd/apa/6048167767.html,https://sandiego.craigslist.org/reply/sdo/apa/6048167767,,
45,sandiego,Crown Point - 2 blocks to bay! 2Br/1Ba,2017-03-17 11:51,2.0,975.0,2999.0,6048156828,John_Control,https://sandiego.craigslist.org/csd/apa/6048156828.html,https://sandiego.craigslist.org/reply/sdo/apa/6048156828,,
100,sandiego,Furnished 1bd/1ba Condo Available in a Resort-like Community in Rancho,2017-03-17 12:38,1.0,550.0,1900.0,6048233116,John_Control,https://sandiego.craigslist.org/csd/apa/6048233116.html,https://sandiego.craigslist.org/reply/sdo/apa/6048233116,,
9,sandiego,ONE BED IN SECURE HIGH RISE BLDG,2017-03-17 13:35,1.0,475.0,1200.0,6034034160,John_Control,https://sandiego.craigslist.org/ssd/apa/6034034160.html,https://sandiego.craigslist.org/reply/sdo/apa/6034034160,,
110,sandiego,"2 Bed - 2.5 Bath, Resident Package Acceptance, On-Site Management",2017-03-17 11:04,2.0,1584.0,2499.0,6029675967,John_Control,https://sandiego.craigslist.org/nsd/apa/6029675967.html,https://sandiego.craigslist.org/reply/sdo/apa/6029675967,,
95,sandiego,"Open House! Upgraded Open Concept Apt, Granite Counters Available Now!",2017-03-17 11:26,2.0,,1495.0,6048114492,John_Control,https://sandiego.craigslist.org/csd/apa/6048114492.html,https://sandiego.craigslist.org/reply/sdo/apa/6048114492,,
42,sandiego,"Hot Specials*Stunning, Unique & Upscale*Views*W/D*A/C*Granite*CALL NOW",2017-03-17 12:33,1.0,780.0,1470.0,6048225983,John_Control,https://sandiego.craigslist.org/csd/apa/6048225983.html,https://sandiego.craigslist.org/reply/sdo/apa/6048225983,,
1,sandiego,"DEL MAR EASY LIVING fully upgraded, no weight restrictions on pets!",2017-03-17 13:50,2.0,765.0,2305.0,6039929881,John_Control,https://sandiego.craigslist.org/csd/apa/6039929881.html,https://sandiego.craigslist.org/reply/sdo/apa/6039929881,,
13,sandiego,"One bd 1 ba Garage, Carpet in Bedroom",2017-03-17 13:45,1.0,825.0,1555.0,6035503730,John_Control,https://sandiego.craigslist.org/nsd/apa/6035503730.html,https://sandiego.craigslist.org/reply/sdo/apa/6035503730,,
56,sandiego,Beautiful 1st floor 1x1 with hard surface flooring! Move in Specials!,2017-03-17 12:34,1.0,718.0,2100.0,6048226513,John_Control,https://sandiego.craigslist.org/csd/apa/6048226513.html,https://sandiego.craigslist.org/reply/sdo/apa/6048226513,,
27,sandiego,APARTMENT IN OCEANSIDE 92057! $1400 PER MO,2017-03-17 13:03,1.0,,1400.0,6045242338,John_Control,https://sandiego.craigslist.org/nsd/apa/6045242338.html,https://sandiego.craigslist.org/reply/sdo/apa/6045242338,,
45,sandiego,"Now Leasing, Instant Cool Factor!",2017-03-17 13:25,1.0,655.0,1573.0,6048306972,John_Control,https://sandiego.craigslist.org/ssd/apa/6048306972.html,https://sandiego.craigslist.org/reply/sdo/apa/6048306972,,
98,sandiego,"New Upgraded 970sq ft 2BR/2BA washer, dryer",2017-03-17 12:01,2.0,970.0,1764.0,6048173482,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048173482.html,https://sandiego.craigslist.org/reply/sdo/apa/6048173482,,
38,sandiego,"2x2Bath Great Location,Granite,Large Rooms,Garage Avail.",2017-03-17 12:43,2.0,972.0,1470.0,6048241016,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6048241016.html,https://sandiego.craigslist.org/reply/sdo/apa/6048241016,,
20,sandiego,Apartment less than a mile from the Beach! Ocean View from balcony!,2017-03-17 11:41,2.0,800.0,1495.0,6048128987,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6048128987.html,https://sandiego.craigslist.org/reply/sdo/apa/6048128987,,
17,sandiego,"NEW 2BD/2.5Bath townhome 1375ft, 1/2 blk to beach! $3600 month",2017-03-17 09:53,2.0,1375.0,3600.0,6047952639,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6047952639.html,https://sandiego.craigslist.org/reply/sdo/apa/6047952639,,
67,sandiego,We have what you are looking for...55+ Community,2017-03-17 11:56,1.0,600.0,1231.0,6048164495,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6048164495.html,https://sandiego.craigslist.org/reply/sdo/apa/6048164495,,
85,sandiego,4260 Winona Ave #4,2017-03-17 11:30,1.0,,1100.0,6048121907,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048121907.html,https://sandiego.craigslist.org/reply/sdo/apa/6048121907,,
40,sandiego,1 Bedroom in Luxury Building Sapphire w/ 2 Large Patios and City Views,2017-03-17 12:57,1.0,682.0,2400.0,6042962628,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6042962628.html,https://sandiego.craigslist.org/reply/sdo/apa/6042962628,,
94,sandiego,Live a Life of Luxury in a Newly Remodeled Apt Home,2017-03-17 11:18,2.0,1300.0,2250.0,6048099889,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048099889.html,https://sandiego.craigslist.org/reply/sdo/apa/6048099889,,
111,sandiego,***2 Bed-2 Bath Downtown Condo**View**Park Terrace East Village***,2017-03-17 09:50,2.0,1017.0,2700.0,6040617107,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6040617107.html,https://sandiego.craigslist.org/reply/sdo/apa/6040617107,,
53,sandiego,"Spacious 3BD in Carmel Valley Regent's Square, Quarter Mile, 92130",2017-03-16 12:55,2.0,2029.0,3700.0,6045263429,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6045263429.html,https://sandiego.craigslist.org/reply/sdo/apa/6045263429,,
58,sandiego,TAKE OVER LEASE UNTIL AUG 1ST 1 BEDROOM 725SQFT,2017-03-17 12:10,1.0,725.0,1235.0,6048142667,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048142667.html,https://sandiego.craigslist.org/reply/sdo/apa/6048142667,,
12,sandiego,"Balboa Park as your backyard, and skyline view!      1 unit available!",2017-03-17 13:31,1.0,700.0,1450.0,6042231015,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6042231015.html,https://sandiego.craigslist.org/reply/sdo/apa/6042231015,,
83,sandiego,"STOP, LOOK, AND LEASE!!",2017-03-17 11:29,1.0,800.0,2200.0,6048119032,John_Treat_High,https://sandiego.craigslist.org/ssd/apa/6048119032.html,https://sandiego.craigslist.org/reply/sdo/apa/6048119032,,
52,sandiego,The Village Apartments South San Diego 1 bdrm/1 bath apartment homes,2017-03-17 12:19,1.0,,1440.0,6048201794,John_Treat_High,https://sandiego.craigslist.org/ssd/apa/6048201794.html,https://sandiego.craigslist.org/reply/sdo/apa/6048201794,,
96,sandiego,2 bd. 2 ba. house Old Town/Mission Hills,2017-03-16 11:58,2.0,,3195.0,6039216310,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6039216310.html,https://sandiego.craigslist.org/reply/sdo/apa/6039216310,,
24,sandiego,Tour TODAY! Bring Fido to View Our Corner 2BR! Free Parking & Gym,2017-03-17 12:30,2.0,975.0,2920.0,6048220089,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048220089.html,https://sandiego.craigslist.org/reply/sdo/apa/6048220089,,
23,sandiego,Beautiful Remodeled One Bedroom - Prime Location!,2017-03-17 13:39,1.0,650.0,1715.0,6048309918,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048309918.html,https://sandiego.craigslist.org/reply/sdo/apa/6048309918,,
47,sandiego,**Close to Beach**3 Blocks to Bay**4 Blocks to Beach*2 Parking*,2017-03-17 12:35,2.0,900.0,2295.0,6027007633,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6027007633.html,https://sandiego.craigslist.org/reply/sdo/apa/6027007633,,
80,sandiego,Move Next Week! Spacious & Bright Dual Master! BEST Location & Price!,2017-03-17 12:53,2.0,907.0,1825.0,6048257901,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048257901.html,https://sandiego.craigslist.org/reply/sdo/apa/6048257901,,
51,sandiego,"HUGE 1 Bedroom With Pool Views, Large Kitchen Island, $99 deposit",2017-03-17 12:43,1.0,832.0,2455.0,6048219881,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048219881.html,https://sandiego.craigslist.org/reply/sdo/apa/6048219881,,
30,sandiego,512,2017-03-17 12:57,1.0,798.0,1300.0,6048208015,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048208015.html,https://sandiego.craigslist.org/reply/sdo/apa/6048208015,,
11,sandiego,This divine one bedroom is your dream come true!,2017-03-17 13:17,1.0,705.0,2679.0,6048293959,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048293959.html,https://sandiego.craigslist.org/reply/sdo/apa/6048293959,,
109,sandiego,Price Reduced! 1BR w/ Great Downtown Views|1/2 month free|$99 Deposit,2017-03-17 09:54,1.0,974.0,2848.0,6047953920,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6047953920.html,https://sandiego.craigslist.org/reply/sdo/apa/6047953920,,
24,sandiego,"Wood planking, 1005 sq. feet 2bed-2ba in RB! Prelease for 05/04/2017!",2017-03-17 13:20,2.0,1005.0,2055.0,6048287114,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6048287114.html,https://sandiego.craigslist.org/reply/sdo/apa/6048287114,,
43,sandiego,Awesome 2 Bedroom / 1 Bath!!! Call Now!!!,2017-03-17 12:44,2.0,1001.0,2362.0,6048242118,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048242118.html,https://sandiego.craigslist.org/reply/sdo/apa/6048242118,,
103,sandiego,You belong in a penthouse!,2017-03-15 12:05,1.0,757.0,3574.0,6045303936,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6045303936.html,https://sandiego.craigslist.org/reply/sdo/apa/6045303936,,
11,sandiego,ONE BED IN SECURE HIGH RISE BLDG,2017-03-17 13:34,1.0,475.0,1200.0,6038238900,John_Treat_High,https://sandiego.craigslist.org/ssd/apa/6038238900.html,https://sandiego.craigslist.org/reply/sdo/apa/6038238900,,
108,sandiego,"2 Bed/2 Bath, Private Garage, W/D, Wood Laminate, Gas Stove",2017-03-17 11:06,2.0,1114.0,2490.0,6019874678,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6019874678.html,https://sandiego.craigslist.org/reply/sdo/apa/6019874678,,
112,sandiego,Love your new apartment home! Beautiful floorplans.,2017-03-17 11:19,1.0,570.0,1295.0,6048077669,John_Treat_High,https://sandiego.craigslist.org/csd/apa/6048077669.html,https://sandiego.craigslist.org/reply/sdo/apa/6048077669,,
86,sandiego,((WAITLIST)) Bougainvillea townhomes 2bed X 1.5 bath.,2017-03-16 19:12,2.0,960.0,1450.0,6043772787,John_Treat_High,https://sandiego.craigslist.org/nsd/apa/6043772787.html,https://sandiego.craigslist.org/reply/sdo/apa/6043772787,,
31,sandiego,Beautiful Home In The Heart Of Alpine - Lease Today!,2017-03-17 12:52,1.0,700.0,1439.0,6048255982,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6048255982.html,https://sandiego.craigslist.org/reply/sdo/apa/6048255982,,
15,sandiego,Gorgeous 1BR/1BR Ready NOW for Move-In! Ask About Our Special!,2017-03-17 13:44,1.0,600.0,1575.0,6048311041,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048311041.html,https://sandiego.craigslist.org/reply/sdo/apa/6048311041,,
25,sandiego,Furnished - Flexible 4 to 8 month lease! STARTING SEPT #1063,2017-03-17 07:15,1.0,900.0,3500.0,6043648279,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6043648279.html,https://sandiego.craigslist.org/reply/sdo/apa/6043648279,,
37,sandiego,IDEAL 2 BD X 2 BA UNIT FOR RENT $1500/MO,2017-03-17 10:16,2.0,,1500.0,6045050796,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6045050796.html,https://sandiego.craigslist.org/reply/sdo/apa/6045050796,,
99,sandiego,"STYLISH 1 BDRM ~ 1-CARPORT, WALK IN CLOSET, FIREPLACE, WASHER&DRYER",2017-03-17 11:25,1.0,647.0,1465.0,6048111965,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6048111965.html,https://sandiego.craigslist.org/reply/sdo/apa/6048111965,,
78,sandiego,"Beautiful Adelaide Villas Condo, 2br/1ba, Granite-Stainless-Pool",2017-03-16 21:34,2.0,875.0,1495.0,6043041330,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6043041330.html,https://sandiego.craigslist.org/reply/sdo/apa/6043041330,,
118,sandiego,"*OPEN HOUSE SAT 3/18/17 10am-2pm  2br/1bth Balcony, Remodeled Bathroom",2017-03-17 11:44,2.0,821.0,1745.0,6048144928,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048144928.html,https://sandiego.craigslist.org/reply/sdo/apa/6048144928,,
92,sandiego,"Newly Designed Bungalows! Spacious layout, Close to 32nd St & Downtown",2017-03-17 11:26,1.0,,1195.0,6036985109,John_Treat_Low,https://sandiego.craigslist.org/ssd/apa/6036985109.html,https://sandiego.craigslist.org/reply/sdo/apa/6036985109,,
47,sandiego,Adorable Cottage in Trendy El Cerrito! Walk to restaurants & bars,2017-03-17 12:27,1.0,,1175.0,6048215277,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048215277.html,https://sandiego.craigslist.org/reply/sdo/apa/6048215277,,
102,sandiego,"Live in the heart of La Mesa - Stainless appliances, walkable 2 school",2017-03-17 11:24,1.0,,1250.0,6022629757,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6022629757.html,https://sandiego.craigslist.org/reply/sdo/apa/6022629757,,
6,sandiego,"Exclusive Offer On This 2B2B! $1,000 Signing Bonus & 1 Month Free!",2017-03-17 13:41,2.0,1082.0,2150.0,6048330923,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6048330923.html,https://sandiego.craigslist.org/reply/sdo/apa/6048330923,,
9,sandiego,Large 2bd/1ba Available 4/7/17!  Call Now!,2017-03-17 13:46,2.0,975.0,1625.0,6039815040,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6039815040.html,https://sandiego.craigslist.org/reply/sdo/apa/6039815040,,
41,sandiego,"Large 1 bedroom with private patio, no weight or breed restrictions.",2017-03-17 13:28,1.0,,1895.0,6048310596,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048310596.html,https://sandiego.craigslist.org/reply/sdo/apa/6048310596,,
57,sandiego,Open SUNDAY 10-6!M/In by 4/16 Receive up to $1000 off! Appts Available,2017-03-17 12:10,2.0,1046.0,2355.0,6048187805,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048187805.html,https://sandiego.craigslist.org/reply/sdo/apa/6048187805,,
18,sandiego,1BD/1BTH Coming Soon!! Includes Washer+Dryer*Central A/C+Heat,2017-03-17 13:26,1.0,647.0,1465.0,6048307413,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6048307413.html,https://sandiego.craigslist.org/reply/sdo/apa/6048307413,,
25,sandiego,"$199 Deposit! 2x2-1069sqft w/AC,W/D,FRPC&PRKG $2205",2017-03-17 13:20,2.0,1069.0,2205.0,6048299215,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6048299215.html,https://sandiego.craigslist.org/reply/sdo/apa/6048299215,,
94,sandiego,"Elevators, Come Look and Lease, Minutes to Dining",2017-03-17 12:40,2.0,750.0,1695.0,6048236960,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048236960.html,https://sandiego.craigslist.org/reply/sdo/apa/6048236960,,
117,sandiego,4211 Altadena  Ave #5,2017-03-17 11:16,1.0,,1100.0,6048097447,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048097447.html,https://sandiego.craigslist.org/reply/sdo/apa/6048097447,,
104,sandiego,WAITLIST! oasis del sol apts.We are located near freeway.!!,2017-03-16 17:05,2.0,,1310.0,6029598370,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6029598370.html,https://sandiego.craigslist.org/reply/sdo/apa/6029598370,,
90,sandiego,BRING YOUR PETS! PERFECT 1X1 FOR YOU!,2017-03-17 11:27,1.0,500.0,1262.0,6048098515,John_Treat_Low,https://sandiego.craigslist.org/ssd/apa/6048098515.html,https://sandiego.craigslist.org/reply/sdo/apa/6048098515,,
92,sandiego,Beautiful 2 Bedroom 2 Bath Escondido Condo For Rent,2017-03-17 12:06,2.0,1000.0,1700.0,6045289138,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6045289138.html,https://sandiego.craigslist.org/reply/sdo/apa/6045289138,,
93,sandiego,WANT SOME GREEN (CASH OFF)? $250 OFF MOVE IN!,2017-03-17 12:40,1.0,701.0,1678.0,6048224457,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6048224457.html,https://sandiego.craigslist.org/reply/sdo/apa/6048224457,,
58,sandiego,COZY 2 Bedroom Unit in Santee!!!,2017-03-17 09:07,2.0,,1455.0,6047849232,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6047849232.html,https://sandiego.craigslist.org/reply/sdo/apa/6047849232,,
56,sandiego,Spacious 2bd 2ba In Pet Friendly Community!,2017-03-17 13:17,2.0,975.0,1600.0,6048280868,John_Treat_Low,https://sandiego.craigslist.org/ssd/apa/6048280868.html,https://sandiego.craigslist.org/reply/sdo/apa/6048280868,,
77,sandiego,"Resort Style Living! Theater, Billiards, Clubroom + More!",2017-03-17 10:47,2.0,1086.0,2580.0,6047998166,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6047998166.html,https://sandiego.craigslist.org/reply/sdo/apa/6047998166,,
50,sandiego,Furnished - Flexible 4 to 8 month lease! STARTING SEPT #1063,2017-03-17 07:15,1.0,900.0,3500.0,6043648279,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6043648279.html,https://sandiego.craigslist.org/reply/sdo/apa/6043648279,,
68,sandiego,"Historic 2BR/2BA, 1,800 sqft Bankers Hill Gem with View",2017-03-16 17:31,2.0,1800.0,3500.0,6047197935,John_Treat_Low,https://sandiego.craigslist.org/csd/apa/6047197935.html,https://sandiego.craigslist.org/reply/sdo/apa/6047197935,,
118,sandiego,Cozy detached guest house in rural Vista!!!,2017-03-17 11:16,1.0,650.0,1450.0,6033650953,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6033650953.html,https://sandiego.craigslist.org/reply/sdo/apa/6033650953,,
38,sandiego,Get Your Groove On! Dual Master 1.5 Miles To The Sea! Ready Now!!!,2017-03-17 13:15,2.0,892.0,1983.0,6048291342,John_Treat_Low,https://sandiego.craigslist.org/nsd/apa/6048291342.html,https://sandiego.craigslist.org/reply/sdo/apa/6048291342,,
60,sandiego,GRAB IT NOW!! $99 DEPOSIT (OAC) WAIVED PET DEP TOO! HURRY!!,2017-03-17 12:09,1.0,630.0,1484.0,6048161993,John_Treat_Low,https://sandiego.craigslist.org/esd/apa/6048161993.html,https://sandiego.craigslist.org/reply/sdo/apa/6048161993,,
