,Bedrooms,Listing_Title,Posting_Date,Price,Reply_contact_info_link,Sqft,city,full_URL,posting_ID
61,2.0,"**UpGraded Home** Breakfast bar, Fireplace, Clubhouse",2017-03-17 13:05,1630.0,https://seattle.craigslist.org/reply/sea/apa/6027816800,925.0,seattle,https://seattle.craigslist.org/tac/apa/6027816800.html,6027816800
64,2.0,GREAT Price- BEAUTIFUL Location! 2x1 Available! Renton's Best!,2017-03-17 13:03,1520.0,https://seattle.craigslist.org/reply/sea/apa/6048272054,835.0,seattle,https://seattle.craigslist.org/skc/apa/6048272054.html,6048272054
65,2.0,Across the Street From Shopping!!! Two Bedroom with Special...Call Us!,2017-03-17 13:02,1775.0,https://seattle.craigslist.org/reply/sea/apa/6048271715,960.0,seattle,https://seattle.craigslist.org/est/apa/6048271715.html,6048271715
66,2.0,You're Not Going To Want To Miss These Remodeled 2b/2b's!!Pre-LeaseNOW,2017-03-17 13:01,1827.0,https://seattle.craigslist.org/reply/sea/apa/6048270287,865.0,seattle,https://seattle.craigslist.org/see/apa/6048270287.html,6048270287
70,2.0,219-201*DOUGLAS*$500 VISA*FREE LARGE GARAGE*FIREPLACE*PATIO*STAINLESS,2017-03-17 13:01,1835.0,https://seattle.craigslist.org/reply/sea/apa/6048269343,1029.0,seattle,https://seattle.craigslist.org/sno/apa/6048269343.html,6048269343
71,2.0,"WATER, SEWER, GARBAGE, INCLUDED WITH RENT",2017-03-17 13:01,1845.0,https://seattle.craigslist.org/reply/sea/apa/6043886376,1200.0,seattle,https://seattle.craigslist.org/see/apa/6043886376.html,6043886376
72,2.0,Congratulations!!! You Have Found Your New Home! 2X1!! Price LOWERED,2017-03-17 13:00,1520.0,https://seattle.craigslist.org/reply/sea/apa/6048267383,835.0,seattle,https://seattle.craigslist.org/skc/apa/6048267383.html,6048267383
74,2.0,Parking Included With Home!Ask About Specials,2017-03-17 13:00,1535.0,https://seattle.craigslist.org/reply/sea/apa/6048267241,904.0,seattle,https://seattle.craigslist.org/est/apa/6048267241.html,6048267241
79,2.0,"Beautiful Spacious 2x2, Laundry Included & Much More! Reserve #A302!",2017-03-17 12:58,1825.0,https://seattle.craigslist.org/reply/sea/apa/6048264355,990.0,seattle,https://seattle.craigslist.org/skc/apa/6048264355.html,6048264355
80,2.0,Newly Renovated townhouse!!! $250 off April!,2017-03-17 12:58,1650.0,https://seattle.craigslist.org/reply/sea/apa/6048248616,1044.0,seattle,https://seattle.craigslist.org/sno/apa/6048248616.html,6048248616
84,2.0,"Serene top floor 2 bed, over 1000 sq ft of living!",2017-03-17 12:56,1763.0,https://seattle.craigslist.org/reply/sea/apa/6048261931,1026.0,seattle,https://seattle.craigslist.org/sno/apa/6048261931.html,6048261931
85,2.0,509-303*CEDAR*CARPORT INCLUDED*FIREPLACE*STAINLESS*FITNESS*W/D*PATIO,2017-03-17 12:56,1595.0,https://seattle.craigslist.org/reply/sea/apa/6048261701,881.0,seattle,https://seattle.craigslist.org/sno/apa/6048261701.html,6048261701
92,2.0,Top Floor | Private | Cozy | $250 OFF! Move In Today!,2017-03-17 12:54,1650.0,https://seattle.craigslist.org/reply/sea/apa/6048259177,890.0,seattle,https://seattle.craigslist.org/see/apa/6048259177.html,6048259177
94,2.0,Experience the Lexington Lifestyle! Lease Today! Ask For #C303!,2017-03-17 12:54,1675.0,https://seattle.craigslist.org/reply/sea/apa/6048258755,887.0,seattle,https://seattle.craigslist.org/skc/apa/6048258755.html,6048258755
96,2.0,"Woodburning Fireplace, Basketball Court, Courtesy Officer",2017-03-17 12:54,1942.0,https://seattle.craigslist.org/reply/sea/apa/6048258156,918.0,seattle,https://seattle.craigslist.org/est/apa/6048258156.html,6048258156
98,2.0,"Wood-Style Plank Flooring in Remodeled Homes, Package Service, Hot Tub",2017-03-17 12:50,1802.0,https://seattle.craigslist.org/reply/sea/apa/6048252114,965.0,seattle,https://seattle.craigslist.org/est/apa/6048252114.html,6048252114
99,2.0,Don't Let Your Luck Run Out Now! Lease Now! Beautifully Renovated Home,2017-03-17 12:49,1827.0,https://seattle.craigslist.org/reply/sea/apa/6048250190,960.0,seattle,https://seattle.craigslist.org/est/apa/6048250190.html,6048250190
108,2.0,"Location, Community, Quality Living. It Starts Here!",2017-03-17 12:46,1675.0,https://seattle.craigslist.org/reply/sea/apa/6048245910,887.0,seattle,https://seattle.craigslist.org/skc/apa/6048245910.html,6048245910
109,2.0,"Quality, Comfort and Convenience The Stinson Has It All!!",2017-03-17 12:46,1515.0,https://seattle.craigslist.org/reply/sea/apa/6039581923,923.0,seattle,https://seattle.craigslist.org/tac/apa/6039581923.html,6039581923
110,2.0,Stunning Top Floor 2br 2ba Condo in Gated Community,2017-03-17 12:45,1995.0,https://seattle.craigslist.org/reply/sea/apa/6039817019,950.0,seattle,https://seattle.craigslist.org/skc/apa/6039817019.html,6039817019
111,2.0,Welcome to your beautiful new home,2017-03-17 12:45,1923.0,https://seattle.craigslist.org/reply/sea/apa/6048244245,992.0,seattle,https://seattle.craigslist.org/est/apa/6048244245.html,6048244245
112,2.0,"Excellent 2bdrm/2bath apt! Now Available, Plenty Natural Light, W/D",2017-03-17 12:45,1825.0,https://seattle.craigslist.org/reply/sea/apa/6048230518,950.0,seattle,https://seattle.craigslist.org/est/apa/6048230518.html,6048230518
1,2.0,Brand New 2 Bedrooms + 1 Den + 2 Baths Townhome in North Seattle,2017-03-17 13:37,2250.0,https://seattle.craigslist.org/reply/sea/apa/6048324566,1300.0,seattle,https://seattle.craigslist.org/see/apa/6048324566.html,6048324566
3,2.0,Quality Living with 1st Month Free!!! Beautiful 2 Bed + Den Flat!!,2017-03-17 13:35,2350.0,https://seattle.craigslist.org/reply/sea/apa/6039686011,1252.0,seattle,https://seattle.craigslist.org/est/apa/6039686011.html,6039686011
4,2.0,First Month Free!! Beautiful 2 Bedroom Townhome with 2 Car Garage!!,2017-03-17 13:33,2315.0,https://seattle.craigslist.org/reply/sea/apa/6042673152,1257.0,seattle,https://seattle.craigslist.org/est/apa/6042673152.html,6042673152
6,2.0,Small town charm with big city living!,2017-03-17 13:32,2475.0,https://seattle.craigslist.org/reply/sea/apa/6045389954,1250.0,seattle,https://seattle.craigslist.org/est/apa/6045389954.html,6045389954
8,2.0,"Pottery Barn Apt. 1/2 Block to Greenlake!  Hi Ceil, HDWD, W/D, Garage",2017-03-17 13:26,2495.0,https://seattle.craigslist.org/reply/sea/apa/6044501281,900.0,seattle,https://seattle.craigslist.org/see/apa/6044501281.html,6044501281
11,2.0,Lake Roesiger waterfront home,2017-03-17 13:24,2100.0,https://seattle.craigslist.org/reply/sea/apa/6048304468,1400.0,seattle,https://seattle.craigslist.org/sno/apa/6048304468.html,6048304468
12,2.0,Top Floor Modern 2 Bedroom Apartment Ready For Move-In,2017-03-17 13:23,2032.0,https://seattle.craigslist.org/reply/sea/apa/6048266487,1305.0,seattle,https://seattle.craigslist.org/sno/apa/6048266487.html,6048266487
16,2.0,We're Ready to Welcome YOU Home!,2017-03-17 13:18,2220.0,https://seattle.craigslist.org/reply/sea/apa/6048285995,982.0,seattle,https://seattle.craigslist.org/est/apa/6048285995.html,6048285995
21,2.0,Are you Aware 2x2 is Remodeled and has a Special on it--Call us Today!,2017-03-17 13:12,2195.0,https://seattle.craigslist.org/reply/sea/apa/6048287514,1025.0,seattle,https://seattle.craigslist.org/est/apa/6048287514.html,6048287514
22,2.0,Exquisitely Situated Just Steps From California Ave! FREE PARKING!,2017-03-17 13:12,2195.0,https://seattle.craigslist.org/reply/sea/apa/6048268250,1000.0,seattle,https://seattle.craigslist.org/see/apa/6048268250.html,6048268250
24,2.0,2016 Renovations! Beautiful 2 bedroom apartment coming soon!,2017-03-17 13:09,2290.0,https://seattle.craigslist.org/reply/sea/apa/6048269747,1010.0,seattle,https://seattle.craigslist.org/est/apa/6048269747.html,6048269747
25,2.0,"Huge Town Home, Prime Kirkland Location, Walk to the Water!",2017-03-17 13:07,2499.0,https://seattle.craigslist.org/reply/sea/apa/6048279063,1425.0,seattle,https://seattle.craigslist.org/est/apa/6048279063.html,6048279063
26,2.0,Great for the Price of Good:  Desirable Belltown 2 BR for April 1,2017-03-17 13:06,2149.0,https://seattle.craigslist.org/reply/sea/apa/6038055548,850.0,seattle,https://seattle.craigslist.org/see/apa/6038055548.html,6038055548
27,2.0,Comfortable and Stylist Town House for Rent,2017-03-17 13:06,2200.0,https://seattle.craigslist.org/reply/sea/apa/6048246075,1200.0,seattle,https://seattle.craigslist.org/see/apa/6048246075.html,6048246075
32,2.0,2 Bedroom! Townhouse Style!,2017-03-17 13:00,2030.0,https://seattle.craigslist.org/reply/sea/apa/6038513761,1049.0,seattle,https://seattle.craigslist.org/est/apa/6038513761.html,6038513761
36,2.0,Sun-filled 3rd floor 2x2 w/ MASSIVE living room + open bar kitchen!,2017-03-17 12:58,2321.0,https://seattle.craigslist.org/reply/sea/apa/6048264691,1155.0,seattle,https://seattle.craigslist.org/see/apa/6048264691.html,6048264691
45,2.0,"Beautiful Spacious Homes, Newly Remodeled Community",2017-03-17 12:51,2307.0,https://seattle.craigslist.org/reply/sea/apa/6048253588,817.0,seattle,https://seattle.craigslist.org/see/apa/6048253588.html,6048253588
46,2.0,"Spacious 2 bedroom, 2 bathroom in desireable Foothill Commons!",2017-03-17 12:50,2420.0,https://seattle.craigslist.org/reply/sea/apa/6048222035,1276.0,seattle,https://seattle.craigslist.org/est/apa/6048222035.html,6048222035
47,2.0,"Perfect Location, Walk to Nearby Golf Course, High Ceilings",2017-03-17 12:49,2117.0,https://seattle.craigslist.org/reply/sea/apa/6048231005,1005.0,seattle,https://seattle.craigslist.org/est/apa/6048231005.html,6048231005
48,2.0,Comfortable and Stylist Town Home for Rent,2017-03-17 12:49,2200.0,https://seattle.craigslist.org/reply/sea/apa/6015828440,1200.0,seattle,https://seattle.craigslist.org/see/apa/6015828440.html,6015828440
54,2.0,Wood Burning Fireplace! Covered Parking For 2! Near T-Mobile! #P101,2017-03-17 12:44,2087.0,https://seattle.craigslist.org/reply/sea/apa/6048242151,1050.0,seattle,https://seattle.craigslist.org/est/apa/6048242151.html,6048242151
55,2.0,Lease in West Seattle for $250 off Your First Months Rent!,2017-03-17 12:43,2060.0,https://seattle.craigslist.org/reply/sea/apa/6048241156,935.0,seattle,https://seattle.craigslist.org/see/apa/6048241156.html,6048241156
56,2.0,"Extra storage available, Custom tile backsplash, Over-sized windows",2017-03-17 12:43,2195.0,https://seattle.craigslist.org/reply/sea/apa/6005362398,1050.0,seattle,https://seattle.craigslist.org/see/apa/6005362398.html,6005362398
60,2.0,Brand New remodeled home with new Stainless appliances and new carpet!,2017-03-17 12:36,2281.0,https://seattle.craigslist.org/reply/sea/apa/6048211780,980.0,seattle,https://seattle.craigslist.org/est/apa/6048211780.html,6048211780
65,2.0,#247 SPRING INTO SAVINGS! 2X2 COMING IN APRIL! WILL NOT LAST LONG!,2017-03-17 12:31,2325.0,https://seattle.craigslist.org/reply/sea/apa/6048222401,1011.0,seattle,https://seattle.craigslist.org/est/apa/6048222401.html,6048222401
66,2.0,"Grocery & drugstore across the street, Washer/Dryer, Barbecue Area",2017-03-17 12:30,2350.0,https://seattle.craigslist.org/reply/sea/apa/6048220046,1068.0,seattle,https://seattle.craigslist.org/see/apa/6048220046.html,6048220046
72,2.0,Top Floor 2Bedroom Coming In May! Start Summer Off Here At Slate! *602,2017-03-17 12:22,2311.0,https://seattle.craigslist.org/reply/sea/apa/6048206829,929.0,seattle,https://seattle.craigslist.org/see/apa/6048206829.html,6048206829
74,2.0,Waiting Just For You! European-Style Flat Apartment w/Private Balcony!,2017-03-17 12:20,2095.0,https://seattle.craigslist.org/reply/sea/apa/6048204361,950.0,seattle,https://seattle.craigslist.org/see/apa/6048204361.html,6048204361
75,2.0,Two-bed with a view available mid April,2017-03-17 12:13,2392.0,https://seattle.craigslist.org/reply/sea/apa/6048176695,724.0,seattle,https://seattle.craigslist.org/see/apa/6048176695.html,6048176695
76,2.0,A Higher Quality of Living at The Reserve at Town Center!,2017-03-17 12:12,2301.0,https://seattle.craigslist.org/reply/sea/apa/6048159118,1308.0,seattle,https://seattle.craigslist.org/sno/apa/6048159118.html,6048159118
77,2.0,2 Bed / 2 Bath For Rent In Seattle 98105 $2100,2017-03-17 12:11,2100.0,https://seattle.craigslist.org/reply/sea/apa/6036239602,,seattle,https://seattle.craigslist.org/see/apa/6036239602.html,6036239602
88,2.0,Fabulous 2 Bedroom to Call HOME!,2017-03-17 12:06,2157.0,https://seattle.craigslist.org/reply/sea/apa/6048182160,1042.0,seattle,https://seattle.craigslist.org/est/apa/6048182160.html,6048182160
89,2.0,"2 Bed 2.5 Bath With Dual Master Suites Near Dog Park, Ready Now!",2017-03-17 12:05,2135.0,https://seattle.craigslist.org/reply/sea/apa/6048180560,1106.0,seattle,https://seattle.craigslist.org/est/apa/6048180560.html,6048180560
91,2.0,Love Where You Live! Right On the Beach!,2017-03-17 12:04,2130.0,https://seattle.craigslist.org/reply/sea/apa/6048168215,974.0,seattle,https://seattle.craigslist.org/est/apa/6048168215.html,6048168215
93,2.0,STUNNING Sand Point Remodeled Condo near Magnuson Park & Burke-Gilman!,2017-03-17 11:59,2495.0,https://seattle.craigslist.org/reply/sea/apa/6028162817,838.0,seattle,https://seattle.craigslist.org/see/apa/6028162817.html,6028162817
94,2.0,Spring into Your New Home!,2017-03-17 11:54,2072.0,https://seattle.craigslist.org/reply/sea/apa/6048161451,998.0,seattle,https://seattle.craigslist.org/est/apa/6048161451.html,6048161451
95,2.0,New 2 BR Special This Weekend Only $2299! 1 Left Won't Last! Get $1K!,2017-03-17 11:53,2299.0,https://seattle.craigslist.org/reply/sea/apa/6048160145,732.0,seattle,https://seattle.craigslist.org/see/apa/6048160145.html,6048160145
97,2.0,Perfectly laid out second floor 2x2! Lowest price! HURRY IN!,2017-03-17 11:51,2085.0,https://seattle.craigslist.org/reply/sea/apa/6048157060,981.0,seattle,https://seattle.craigslist.org/est/apa/6048157060.html,6048157060
100,2.0,"OPEN HOUSE 3/18, 11 am - 2 pm! Vintage feel, with modern upgrades!",2017-03-17 11:51,2195.0,https://seattle.craigslist.org/reply/sea/apa/6043862794,654.0,seattle,https://seattle.craigslist.org/see/apa/6043862794.html,6043862794
101,2.0,"1 month to 4 month lease available, with option to extend!",2017-03-17 11:51,2095.0,https://seattle.craigslist.org/reply/sea/apa/6042230546,850.0,seattle,https://seattle.craigslist.org/see/apa/6042230546.html,6042230546
103,2.0,2 bath~VIDEO TOUR! New Carpet & Paint~W/S/G/ 2 Parking incl!,2017-03-17 11:50,2195.0,https://seattle.craigslist.org/reply/sea/apa/6016759947,949.0,seattle,https://seattle.craigslist.org/est/apa/6016759947.html,6016759947
104,2.0,Origin Apartments Opening Soon In Seattles  Lake City Neighborhood,2017-03-17 11:49,2150.0,https://seattle.craigslist.org/reply/sea/apa/6038457650,,seattle,https://seattle.craigslist.org/see/apa/6038457650.html,6038457650
105,2.0,Capitol Hill. Beautifully renovated! Ask about our move in special! !,2017-03-17 11:49,2395.0,https://seattle.craigslist.org/reply/sea/apa/6007029104,654.0,seattle,https://seattle.craigslist.org/see/apa/6007029104.html,6007029104
107,2.0,"Tired of your roommates, or just need a change? Great move in special!",2017-03-17 11:47,2095.0,https://seattle.craigslist.org/reply/sea/apa/6014744927,850.0,seattle,https://seattle.craigslist.org/see/apa/6014744927.html,6014744927
110,2.0,STUNNING 3-story West Seattle Town Home near Delridge Way!,2017-03-17 11:44,2300.0,https://seattle.craigslist.org/reply/sea/apa/6038522009,1460.0,seattle,https://seattle.craigslist.org/see/apa/6038522009.html,6038522009
113,2.0,Gorgeous Downtown Redmond 2 bd 2 ba. Penthouse. Pets OK private garage,2017-03-17 11:42,2450.0,https://seattle.craigslist.org/reply/sea/apa/6048141864,1024.0,seattle,https://seattle.craigslist.org/est/apa/6048141864.html,6048141864
117,2.0,"2bd/2.5ba - Recessed lighting, Enclosed dog park and more!",2017-03-17 11:35,2325.0,https://seattle.craigslist.org/reply/sea/apa/6022295572,1375.0,seattle,https://seattle.craigslist.org/est/apa/6022295572.html,6022295572
1,2.0,CLOSE to Everything and QUIET HUGE 2 BEDROOM AT A KILLER PRICE!,2017-03-17 13:32,2795.0,https://seattle.craigslist.org/reply/sea/apa/6048317499,1051.0,seattle,https://seattle.craigslist.org/see/apa/6048317499.html,6048317499
2,2.0,"2 Bedroom with Broadway View, Great Lighting, W/D, HUGE Kitchen!",2017-03-17 13:30,2999.0,https://seattle.craigslist.org/reply/sea/apa/6038510090,1069.0,seattle,https://seattle.craigslist.org/see/apa/6038510090.html,6038510090
3,2.0,"Guest Room, Courtyard, Chaise lounges",2017-03-17 13:26,2632.0,https://seattle.craigslist.org/reply/sea/apa/6045384030,921.0,seattle,https://seattle.craigslist.org/see/apa/6045384030.html,6045384030
4,2.0,BIKE STORAGE & PET SPA 2BEDROOM 2BATH !,2017-03-17 13:21,2848.0,https://seattle.craigslist.org/reply/sea/apa/6048277607,1005.0,seattle,https://seattle.craigslist.org/see/apa/6048277607.html,6048277607
7,2.0,"Corner Two Bedroom Apartment; Lots Of Light, Lots Of Room!!!!",2017-03-17 13:05,2630.0,https://seattle.craigslist.org/reply/sea/apa/6048276148,969.0,seattle,https://seattle.craigslist.org/see/apa/6048276148.html,6048276148
9,2.0,"Change your lifestyle and neighborhood! Live local, walk score of 97!",2017-03-17 13:02,2800.0,https://seattle.craigslist.org/reply/sea/apa/6048271009,1128.0,seattle,https://seattle.craigslist.org/see/apa/6048271009.html,6048271009
10,2.0,Great UPGRADED Two Bed/Two Bath! ONE MONTH FREE!!,2017-03-17 13:01,2682.0,https://seattle.craigslist.org/reply/sea/apa/6048269178,982.0,seattle,https://seattle.craigslist.org/see/apa/6048269178.html,6048269178
12,2.0,"Walk In Closets, Wood Inspired Floors, Stainless Steel Appliances",2017-03-17 12:57,2800.0,https://seattle.craigslist.org/reply/sea/apa/6048263854,1393.0,seattle,https://seattle.craigslist.org/est/apa/6048263854.html,6048263854
18,2.0,Spacious and Beautiful 2b/2b Corner Unit in Capitol Hill!,2017-03-17 12:44,2900.0,https://seattle.craigslist.org/reply/sea/apa/6029589977,1006.0,seattle,https://seattle.craigslist.org/see/apa/6029589977.html,6029589977
20,2.0,"Professionally Managed, Garage Entry, Stainless Steel Appliances",2017-03-17 12:42,2551.0,https://seattle.craigslist.org/reply/sea/apa/6048240040,947.0,seattle,https://seattle.craigslist.org/see/apa/6048240040.html,6048240040
21,2.0,Live the Uptown Urban Lifestyle You Crave!,2017-03-17 12:42,2520.0,https://seattle.craigslist.org/reply/sea/apa/6048239387,960.0,seattle,https://seattle.craigslist.org/see/apa/6048239387.html,6048239387
22,2.0,"On bus line, Washer/Dryer, Wood style or concrete flooring",2017-03-17 12:38,2848.0,https://seattle.craigslist.org/reply/sea/apa/6048214383,907.0,seattle,https://seattle.craigslist.org/tac/apa/6048214383.html,6048214383
